item_id,department,category,subcategory,brand,production_date,sold_date,days_to_sell,production_price,sold_price
3004,Children,Tops,Polo,Patagonia,2026-01-16,2026-01-22,6.0,44.97,41.99
3005,Mens,Jackets,Puffer,Lululemon,2026-01-21,2026-02-27,37.0,26.96,19.78
3006,Womens,Outerwear,Coat,Old Navy,2026-01-17,2026-01-25,8.0,11.22,9.88
3007,Children,Shoes,Sandals,Lululemon,2026-01-18,2026-02-13,26.0,39.57,25.32
3008,Womens,Outerwear,Jacket,The North Face,2026-01-17,2026-01-23,6.0,27.13,27.06
3009,Mens,Shoes,Loafers,Patagonia,2026-01-15,2026-01-30,15.0,19.52,16.96
3010,Womens,Pants,Jeans,Gap,2026-01-16,2026-01-24,8.0,6.29,6.68
3011,Womens,Tops,Sweater,Old Navy,2026-01-21,,,9.29,
3012,Womens,Outerwear,Jacket,Levi's,2026-01-16,,,24.7,
3013,Womens,Shoes,Boots,Nike,2026-01-16,,,17.51,
3014,Children,Bottoms,Joggers,Nike,2026-01-17,2026-01-20,3.0,20.43,21.5
3015,Womens,Shoes,Heels,Nike,2026-01-20,2026-02-08,19.0,17.88,13.89
3016,Womens,Tops,Blouse,Nike,2026-01-20,,,23.11,
3017,Womens,Tops,Sweater,Levi's,2026-01-17,2026-01-24,7.0,31.39,30.39
3018,Mens,Pants,Cargo Pants,Gap,2026-01-17,2026-02-04,18.0,10.86,9.1
3019,Womens,Pants,Leggings,The North Face,2026-01-21,,,35.64,
3020,Womens,Dresses,Maxi Dress,Ralph Lauren,2026-01-18,,,16.61,
3021,Mens,Shirts,Henley,Levi's,2026-01-17,2026-02-13,27.0,22.51,15.63
3022,Children,Outerwear,Raincoat,Lululemon,2026-01-16,2026-02-11,26.0,28.72,19.08
3023,Womens,Tops,Sweater,Lululemon,2026-01-18,,,29.63,
3024,Womens,Pants,Leggings,Lululemon,2026-01-17,,,45.12,
3025,Children,Tops,T-Shirt,Carhartt,2026-01-20,,,35.14,
3026,Womens,Outerwear,Jacket,Columbia,2026-01-17,,,29.86,
3027,Mens,Jackets,Blazer,Old Navy,2026-01-17,2026-02-08,22.0,10.81,8.12
3028,Womens,Outerwear,Coat,H&M,2026-01-21,,,8.46,
3029,Mens,Pants,Cargo Pants,Gap,2026-01-18,2026-02-04,17.0,16.33,12.12
3030,Mens,Shirts,T-Shirt,Zara,2026-01-18,2026-01-22,4.0,13.62,13.73
3031,Womens,Outerwear,Cardigan,Ralph Lauren,2026-01-21,2026-01-26,5.0,24.73,24.27
3032,Mens,Jackets,Denim Jacket,Adidas,2026-01-21,2026-01-31,10.0,18.27,17.53
3033,Children,Outerwear,Jacket,Patagonia,2026-01-16,2026-02-05,20.0,30.14,24.93
3034,Mens,Jackets,Puffer,Lululemon,2026-01-16,2026-01-19,3.0,32.31,37.06
3035,Mens,Jackets,Blazer,The North Face,2026-01-21,2026-01-27,6.0,24.87,24.23
3036,Children,Outerwear,Sweater,Patagonia,2026-01-17,,,35.2,
3037,Children,Bottoms,Shorts,Old Navy,2026-01-18,2026-01-28,10.0,6.83,6.57
3038,Children,Outerwear,Puffer,Patagonia,2026-01-20,,,29.56,
3039,Mens,Shirts,Henley,Patagonia,2026-01-21,2026-01-25,4.0,39.38,44.2
3040,Mens,Jackets,Denim Jacket,Patagonia,2026-01-19,2026-01-28,9.0,21.83,21.99
3041,Children,Tops,T-Shirt,Uniqlo,2026-01-20,,,9.65,
3042,Children,Bottoms,Leggings,H&M,2026-01-15,2026-02-02,18.0,7.12,5.94
3043,Children,Shoes,Sandals,Uniqlo,2026-01-17,2026-01-26,9.0,10.99,10.08
3044,Children,Tops,Sweatshirt,Columbia,2026-01-15,2026-01-25,10.0,14.41,13.2
3045,Mens,Jackets,Puffer,Lululemon,2026-01-15,,,42.16,
3046,Mens,Jackets,Blazer,Lululemon,2026-01-19,,,39.31,
3047,Mens,Shoes,Boots,Gap,2026-01-16,,,12.43,
3048,Womens,Shoes,Sneakers,Ralph Lauren,2026-01-19,,,30.42,
3049,Mens,Shoes,Loafers,Zara,2026-01-20,2026-01-25,5.0,10.38,10.97
3050,Children,Shoes,Sandals,Levi's,2026-01-15,,,24.57,
3051,Mens,Shirts,T-Shirt,Gap,2026-01-15,,,10.29,
3052,Children,Shoes,Sneakers,Nike,2026-01-18,2026-01-30,12.0,19.11,15.53
3053,Children,Outerwear,Jacket,Levi's,2026-01-16,2026-01-21,5.0,24.64,26.2
3054,Womens,Outerwear,Blazer,Lululemon,2026-01-21,2026-02-17,27.0,40.35,29.67
3055,Children,Tops,T-Shirt,Old Navy,2026-01-19,2026-01-31,12.0,9.4,7.95
3056,Mens,Shoes,Sneakers,Nike,2026-01-16,2026-03-17,60.0,17.27,13.09
3057,Mens,Pants,Chinos,Carhartt,2026-01-16,,,24.44,
3058,Mens,Shirts,T-Shirt,Ralph Lauren,2026-01-17,2026-01-28,11.0,24.38,24.46
3059,Womens,Pants,Wide-Leg Pants,Lululemon,2026-01-20,2026-01-24,4.0,29.93,28.95
3060,Children,Tops,Sweatshirt,Zara,2026-01-15,2026-01-24,9.0,8.34,8.43
3061,Children,Outerwear,Raincoat,Uniqlo,2026-01-18,2026-01-25,7.0,13.82,14.82
3062,Mens,Shirts,Henley,Nike,2026-01-15,2026-02-19,35.0,14.73,10.98
3063,Children,Tops,Polo,Lululemon,2026-01-19,,,38.91,
3064,Womens,Pants,Trousers,Gap,2026-01-21,2026-01-31,10.0,12.09,10.29
3065,Children,Bottoms,Shorts,The North Face,2026-01-20,2026-02-09,20.0,29.53,22.13
3066,Mens,Shoes,Boots,Levi's,2026-01-17,2026-02-03,17.0,15.67,12.99
3067,Children,Tops,Sweatshirt,Old Navy,2026-01-17,2026-02-04,18.0,12.29,9.31
3068,Mens,Shirts,Polo,Levi's,2026-01-19,,,18.03,
3069,Womens,Shoes,Sneakers,H&M,2026-01-17,2026-01-23,6.0,6.39,6.98
3070,Mens,Shirts,Polo,The North Face,2026-01-21,2026-02-12,22.0,21.13,15.79
3071,Womens,Dresses,Evening Dress,Ralph Lauren,2026-01-19,2026-01-24,5.0,22.79,23.24
3072,Womens,Outerwear,Coat,Gap,2026-01-17,2026-02-09,23.0,10.12,7.64
3073,Children,Tops,Sweatshirt,Uniqlo,2026-01-21,2026-02-08,18.0,12.12,10.63
3074,Children,Outerwear,Puffer,Old Navy,2026-01-17,2026-02-06,20.0,7.37,5.86
3075,Mens,Jackets,Puffer,Columbia,2026-01-20,2026-02-07,18.0,20.12,15.43
3076,Womens,Dresses,Maxi Dress,The North Face,2026-01-15,2026-01-22,7.0,26.89,27.2
3077,Children,Bottoms,Leggings,Old Navy,2026-01-18,,,9.27,
3078,Children,Outerwear,Puffer,Carhartt,2026-01-18,,,19.27,
3079,Children,Shoes,Sandals,Lululemon,2026-01-17,2026-01-22,5.0,43.81,45.59
3080,Children,Shoes,Slip-ons,Levi's,2026-01-19,2026-01-24,5.0,14.74,14.61
3081,Mens,Jackets,Blazer,The North Face,2026-01-21,2026-01-27,6.0,41.15,40.23
3082,Womens,Shoes,Flats,Carhartt,2026-01-21,2026-01-31,10.0,15.75,13.48
3083,Womens,Pants,Jeans,Uniqlo,2026-01-20,2026-01-25,5.0,10.26,10.52
3084,Womens,Dresses,Evening Dress,Levi's,2026-01-20,2026-01-29,9.0,23.57,21.29
3085,Children,Tops,Hoodie,Zara,2026-01-17,2026-01-25,8.0,12.04,12.11
3086,Mens,Shoes,Loafers,Patagonia,2026-01-19,,,32.84,
3087,Children,Bottoms,Joggers,Zara,2026-01-17,2026-02-16,30.0,8.7,6.59
3088,Mens,Jackets,Bomber,Old Navy,2026-01-16,2026-01-17,1.0,9.48,10.75
3089,Mens,Shirts,Button-Down,Patagonia,2026-01-15,2026-01-18,3.0,19.22,20.13
3090,Mens,Shoes,Boots,H&M,2026-01-18,2026-01-29,11.0,7.49,7.08
3091,Children,Tops,Sweatshirt,Uniqlo,2026-01-20,2026-01-24,4.0,11.6,12.92
3092,Mens,Pants,Chinos,Columbia,2026-01-15,2026-02-03,19.0,20.99,15.81
3093,Mens,Shirts,Polo,Lululemon,2026-01-20,,,24.86,
3094,Children,Tops,Sweatshirt,Ralph Lauren,2026-01-16,2026-01-31,15.0,27.78,24.35
3095,Womens,Outerwear,Coat,Carhartt,2026-01-16,2026-01-19,3.0,30.66,29.47
3096,Children,Shoes,Slip-ons,Columbia,2026-01-18,,,18.82,
3097,Mens,Jackets,Blazer,Columbia,2026-01-20,2026-02-14,25.0,20.6,13.92
3098,Mens,Shoes,Sneakers,Uniqlo,2026-01-18,2026-02-12,25.0,8.92,5.94
3099,Womens,Dresses,Mini Dress,Levi's,2026-01-18,2026-02-03,16.0,16.71,15.31
3100,Womens,Pants,Leggings,Nike,2026-01-15,2026-01-15,0.0,16.73,17.15
3101,Mens,Jackets,Denim Jacket,Levi's,2026-01-19,2026-01-25,6.0,22.26,21.73
3102,Children,Outerwear,Sweater,Ralph Lauren,2026-01-15,2026-02-11,27.0,20.22,14.8
3103,Womens,Pants,Wide-Leg Pants,Nike,2026-01-17,2026-01-23,6.0,21.02,19.25
3104,Children,Bottoms,Jeans,Uniqlo,2026-01-18,2026-01-31,13.0,10.92,10.38
3105,Mens,Shirts,T-Shirt,Lululemon,2026-01-19,2026-01-20,1.0,31.05,36.27
3106,Children,Tops,T-Shirt,Old Navy,2026-01-17,2026-02-06,20.0,7.54,5.48
3107,Womens,Shoes,Sneakers,Columbia,2026-01-21,2026-02-09,19.0,24.14,17.03
3108,Womens,Pants,Leggings,Ralph Lauren,2026-01-21,2026-01-27,6.0,28.04,30.56
3109,Womens,Dresses,Casual Dress,Levi's,2026-01-20,,,17.39,
3110,Children,Shoes,Sneakers,Old Navy,2026-01-17,,,8.94,
3111,Mens,Pants,Chinos,The North Face,2026-01-20,2026-01-30,10.0,25.27,21.45
3112,Children,Bottoms,Jeans,Columbia,2026-01-19,,,20.62,
3113,Womens,Tops,Sweater,Zara,2026-01-17,2026-01-27,10.0,11.91,11.9
3114,Children,Bottoms,Jeans,Zara,2026-01-16,2026-02-10,25.0,8.51,6.48
3115,Womens,Dresses,Evening Dress,Zara,2026-01-19,,,8.29,
3116,Mens,Shoes,Sandals,Levi's,2026-01-15,2026-02-10,26.0,20.36,15.56
3117,Children,Outerwear,Sweater,Old Navy,2026-01-18,2026-02-04,17.0,8.62,6.57
3118,Mens,Shoes,Loafers,Ralph Lauren,2026-01-17,2026-02-07,21.0,24.77,18.84
3119,Mens,Pants,Dress Pants,Adidas,2026-01-21,2026-02-06,16.0,18.66,15.56
3120,Children,Tops,Sweatshirt,Old Navy,2026-01-16,,,7.2,
3121,Children,Bottoms,Joggers,Lululemon,2026-01-20,2026-02-01,12.0,29.64,28.67
3122,Mens,Shirts,Henley,The North Face,2026-01-15,,,27.56,
3123,Womens,Tops,Tank Top,Patagonia,2026-01-18,2026-01-28,10.0,26.94,25.09
3124,Children,Bottoms,Leggings,Ralph Lauren,2026-01-18,2026-01-30,12.0,26.69,22.36
3125,Womens,Shoes,Heels,Patagonia,2026-01-16,2026-01-28,12.0,15.93,14.25
3126,Children,Shoes,Slip-ons,Gap,2026-01-17,2026-02-18,32.0,13.04,9.52
3127,Children,Bottoms,Joggers,The North Face,2026-01-18,2026-01-29,11.0,31.02,30.7
3128,Children,Shoes,Sneakers,Adidas,2026-01-17,2026-02-25,39.0,12.16,8.44
3129,Womens,Tops,Sweater,Nike,2026-01-21,2026-01-29,8.0,13.52,11.83
3130,Mens,Jackets,Bomber,Uniqlo,2026-01-17,,,11.87,
3131,Children,Outerwear,Sweater,Carhartt,2026-01-15,2026-01-19,4.0,21.28,20.02
3132,Mens,Shoes,Loafers,Carhartt,2026-01-20,2026-02-12,23.0,13.19,8.62
3133,Mens,Pants,Jeans,Lululemon,2026-01-21,2026-01-30,9.0,20.41,17.89
3134,Womens,Tops,Sweater,Adidas,2026-01-19,,,11.58,
3135,Mens,Pants,Cargo Pants,Columbia,2026-01-16,,,26.84,
3136,Mens,Shoes,Boots,Nike,2026-01-21,2026-03-02,40.0,20.1,13.82
3137,Womens,Dresses,Mini Dress,Gap,2026-01-16,2026-01-25,9.0,11.79,11.65
3138,Children,Bottoms,Jeans,Uniqlo,2026-01-18,2026-01-20,2.0,10.29,11.62
3139,Mens,Shirts,Henley,Patagonia,2026-01-16,2026-02-05,20.0,31.62,26.26
3140,Children,Outerwear,Jacket,Levi's,2026-01-17,2026-02-07,21.0,16.12,12.92
3141,Children,Bottoms,Shorts,The North Face,2026-01-15,2026-01-27,12.0,27.72,22.58
3142,Mens,Jackets,Blazer,Patagonia,2026-01-19,,,30.76,
3143,Mens,Shoes,Boots,H&M,2026-01-15,2026-02-01,17.0,5.12,4.21
3144,Mens,Jackets,Denim Jacket,Ralph Lauren,2026-01-17,2026-01-25,8.0,23.01,23.23
3145,Womens,Pants,Leggings,Patagonia,2026-01-19,2026-01-23,4.0,22.82,25.02
3146,Children,Outerwear,Sweater,Gap,2026-01-17,2026-01-24,7.0,11.53,11.59
3147,Mens,Pants,Dress Pants,Patagonia,2026-01-17,,,30.06,
3148,Womens,Pants,Leggings,Nike,2026-01-15,2026-01-27,12.0,20.37,19.45
3149,Womens,Tops,Sweater,Uniqlo,2026-01-20,2026-01-30,10.0,8.07,7.43
3150,Mens,Jackets,Blazer,Levi's,2026-01-20,2026-01-29,9.0,17.94,15.5
3151,Children,Shoes,Boots,Patagonia,2026-01-17,,,32.11,
3152,Womens,Shoes,Flats,Patagonia,2026-01-16,2026-01-25,9.0,29.49,27.26
3153,Mens,Shirts,Polo,Lululemon,2026-01-19,2026-02-01,13.0,30.85,29.23
3154,Womens,Shoes,Flats,The North Face,2026-01-21,2026-01-21,0.0,34.84,38.96
3155,Mens,Shoes,Loafers,Zara,2026-01-19,2026-02-22,34.0,11.22,8.42
3156,Mens,Pants,Chinos,Patagonia,2026-01-19,,,25.89,
3157,Children,Bottoms,Jeans,Adidas,2026-01-16,2026-01-21,5.0,14.42,15.95
3158,Mens,Shoes,Boots,Patagonia,2026-01-15,,,34.46,
3159,Womens,Tops,T-Shirt,Ralph Lauren,2026-01-18,2026-02-16,29.0,26.4,19.93
3160,Children,Outerwear,Puffer,Old Navy,2026-01-18,2026-03-11,52.0,10.8,8.03
3161,Children,Shoes,Boots,Lululemon,2026-01-16,2026-01-18,2.0,33.48,38.97
3162,Children,Shoes,Slip-ons,Lululemon,2026-01-18,2026-02-03,16.0,34.56,30.4
3163,Mens,Shirts,Polo,Uniqlo,2026-01-20,2026-01-31,11.0,11.3,10.29
3164,Womens,Tops,T-Shirt,Uniqlo,2026-01-21,,,12.14,
3165,Children,Outerwear,Jacket,Levi's,2026-01-16,2026-01-25,9.0,26.97,27.12
3166,Children,Bottoms,Leggings,Zara,2026-01-21,2026-02-03,13.0,11.01,10.25
3167,Children,Outerwear,Sweater,Old Navy,2026-01-18,2026-01-27,9.0,11.16,11.39
3168,Children,Bottoms,Joggers,Zara,2026-01-18,,,8.88,
3169,Children,Bottoms,Leggings,Zara,2026-01-17,2026-01-20,3.0,7.68,8.71
3170,Mens,Shoes,Boots,Carhartt,2026-01-19,2026-01-29,10.0,12.84,11.91
3171,Mens,Pants,Chinos,Zara,2026-01-21,2026-01-30,9.0,8.77,9.0
3172,Children,Shoes,Slip-ons,Columbia,2026-01-21,2026-02-04,14.0,29.6,23.6
3173,Mens,Jackets,Blazer,Nike,2026-01-19,,,15.04,
3174,Mens,Pants,Jeans,Old Navy,2026-01-16,2026-01-20,4.0,8.69,8.93
3175,Mens,Jackets,Bomber,Old Navy,2026-01-17,2026-01-30,13.0,11.04,9.27
3176,Womens,Dresses,Casual Dress,Patagonia,2026-01-15,,,20.3,
3177,Womens,Pants,Jeans,Carhartt,2026-01-17,2026-01-23,6.0,21.66,22.01
3178,Womens,Shoes,Flats,Ralph Lauren,2026-01-17,,,23.54,
3179,Mens,Jackets,Blazer,Adidas,2026-01-20,,,21.26,
3180,Children,Outerwear,Jacket,Uniqlo,2026-01-16,2026-02-07,22.0,9.23,6.36
3181,Mens,Shirts,Henley,Carhartt,2026-01-17,2026-01-30,13.0,15.47,13.86
3182,Mens,Pants,Jeans,Carhartt,2026-01-19,2026-01-27,8.0,17.69,17.3
3183,Womens,Dresses,Casual Dress,Old Navy,2026-01-21,2026-01-28,7.0,11.86,12.3
3184,Womens,Tops,T-Shirt,Uniqlo,2026-01-17,,,5.06,
3185,Children,Bottoms,Jeans,Ralph Lauren,2026-01-21,2026-01-21,0.0,33.17,33.4
3186,Womens,Shoes,Boots,Lululemon,2026-01-21,2026-03-01,39.0,27.86,18.82
3187,Womens,Pants,Leggings,Patagonia,2026-01-20,2026-02-21,32.0,26.94,19.02
3188,Womens,Dresses,Maxi Dress,Carhartt,2026-01-21,2026-02-03,13.0,15.84,14.94
3189,Mens,Pants,Cargo Pants,Zara,2026-01-17,2026-01-26,9.0,6.32,6.52
3190,Womens,Tops,Tank Top,H&M,2026-01-17,2026-01-29,12.0,7.05,6.77
3191,Womens,Outerwear,Cardigan,Levi's,2026-01-19,2026-01-22,3.0,22.77,25.26
3192,Children,Bottoms,Leggings,H&M,2026-01-15,2026-01-23,8.0,5.01,5.08
3193,Womens,Pants,Wide-Leg Pants,Adidas,2026-01-21,2026-02-13,23.0,20.26,13.29
3194,Children,Tops,Polo,Ralph Lauren,2026-01-18,2026-02-03,16.0,30.97,28.21
3195,Mens,Jackets,Denim Jacket,Zara,2026-01-17,2026-02-16,30.0,9.1,6.59
3196,Children,Shoes,Slip-ons,The North Face,2026-01-16,2026-01-24,8.0,41.8,41.19
3197,Womens,Dresses,Evening Dress,Ralph Lauren,2026-01-19,,,24.52,
3198,Children,Outerwear,Jacket,H&M,2026-01-17,2026-02-05,19.0,7.58,6.19
3199,Mens,Shirts,Polo,Gap,2026-01-20,2026-02-12,23.0,9.93,7.45
3200,Mens,Pants,Cargo Pants,Gap,2026-01-19,2026-01-21,2.0,12.93,14.88
3201,Children,Bottoms,Shorts,Old Navy,2026-01-17,,,9.53,
3202,Mens,Shoes,Boots,Levi's,2026-01-19,2026-03-04,44.0,23.06,17.19
3203,Mens,Shoes,Boots,Adidas,2026-01-15,2026-01-23,8.0,14.64,15.2
3204,Mens,Shoes,Boots,Adidas,2026-01-16,2026-01-19,3.0,17.02,16.3
3205,Mens,Jackets,Denim Jacket,Nike,2026-01-18,2026-03-18,59.0,15.14,10.05
3206,Children,Bottoms,Shorts,Uniqlo,2026-01-21,2026-01-29,8.0,13.16,13.91
3207,Womens,Tops,Sweater,The North Face,2026-01-20,,,31.69,
3208,Womens,Shoes,Flats,H&M,2026-01-17,2026-01-27,10.0,7.49,6.44
3209,Children,Tops,Hoodie,Uniqlo,2026-01-17,2026-01-25,8.0,8.88,9.2
3210,Children,Tops,T-Shirt,Lululemon,2026-01-16,2026-01-29,13.0,30.42,24.7
3211,Children,Tops,Polo,Uniqlo,2026-01-17,2026-02-26,40.0,14.73,10.93
3212,Mens,Pants,Chinos,Adidas,2026-01-18,2026-02-08,21.0,19.93,15.2
3213,Children,Tops,T-Shirt,Zara,2026-01-17,2026-01-24,7.0,9.39,8.67
3214,Children,Shoes,Slip-ons,The North Face,2026-01-18,,,37.04,
3215,Children,Tops,Polo,Patagonia,2026-01-17,2026-01-18,1.0,28.2,30.9
3216,Mens,Shoes,Sneakers,Ralph Lauren,2026-01-20,,,31.41,
3217,Womens,Tops,Tank Top,Patagonia,2026-01-21,2026-02-06,16.0,27.33,24.86
3218,Children,Tops,T-Shirt,Gap,2026-01-18,2026-02-07,20.0,12.08,9.86
3219,Children,Tops,T-Shirt,Patagonia,2026-01-18,2026-01-30,12.0,27.37,22.6
3220,Mens,Jackets,Puffer,Ralph Lauren,2026-01-19,2026-01-26,7.0,26.61,24.22
3221,Mens,Pants,Jeans,Nike,2026-01-18,,,17.97,
3222,Womens,Outerwear,Cardigan,Nike,2026-01-20,2026-01-27,7.0,20.57,20.15
3223,Womens,Tops,T-Shirt,Nike,2026-01-20,,,15.06,
3224,Children,Bottoms,Leggings,Carhartt,2026-01-17,2026-01-27,10.0,24.29,24.59
3225,Children,Bottoms,Shorts,The North Face,2026-01-16,2026-01-31,15.0,27.94,21.62
3226,Mens,Shoes,Sandals,Nike,2026-01-16,2026-01-25,9.0,18.34,18.03
3227,Mens,Shirts,Polo,Adidas,2026-01-20,2026-02-08,19.0,14.92,12.36
3228,Mens,Shirts,Polo,Uniqlo,2026-01-15,2026-01-17,2.0,10.85,10.66
3229,Womens,Tops,T-Shirt,Columbia,2026-01-17,,,13.84,
3230,Womens,Outerwear,Cardigan,Old Navy,2026-01-19,2026-02-06,18.0,8.88,7.36
3231,Mens,Pants,Chinos,Uniqlo,2026-01-21,2026-01-25,4.0,7.31,7.7
3232,Children,Tops,Sweatshirt,H&M,2026-01-19,2026-02-18,30.0,8.14,6.09
3233,Womens,Outerwear,Jacket,Columbia,2026-01-19,,,20.38,
3234,Mens,Pants,Chinos,The North Face,2026-01-20,2026-01-27,7.0,21.02,20.12
3235,Children,Shoes,Slip-ons,Levi's,2026-01-21,2026-01-25,4.0,24.66,22.98
3236,Womens,Dresses,Maxi Dress,Columbia,2026-01-17,2026-02-15,29.0,21.1,13.91
3237,Womens,Shoes,Sneakers,Carhartt,2026-01-18,2026-02-02,15.0,19.82,17.34
3238,Womens,Outerwear,Blazer,Levi's,2026-01-15,2026-01-26,11.0,16.02,15.07
3239,Mens,Shirts,Polo,Ralph Lauren,2026-01-21,2026-01-29,8.0,23.81,24.75
3240,Mens,Shirts,T-Shirt,Ralph Lauren,2026-01-19,,,25.32,
3241,Children,Bottoms,Joggers,Zara,2026-01-16,2026-01-21,5.0,12.15,11.21
3242,Children,Shoes,Boots,Old Navy,2026-01-19,,,9.76,
3243,Mens,Pants,Cargo Pants,Old Navy,2026-01-16,2026-02-12,27.0,10.67,7.51
3244,Mens,Jackets,Puffer,Adidas,2026-01-17,,,23.74,
3245,Children,Shoes,Boots,Lululemon,2026-01-19,2026-01-27,8.0,51.75,51.79
3246,Mens,Pants,Jeans,Zara,2026-01-15,2026-02-04,20.0,10.42,7.56
3247,Children,Bottoms,Jeans,Old Navy,2026-01-15,2026-02-02,18.0,10.0,7.41
3248,Womens,Pants,Wide-Leg Pants,Levi's,2026-01-17,2026-01-24,7.0,20.79,20.41
3249,Children,Outerwear,Jacket,Lululemon,2026-01-20,2026-01-31,11.0,38.82,35.53
3250,Mens,Jackets,Puffer,Patagonia,2026-01-21,2026-01-29,8.0,22.05,22.62
3251,Children,Outerwear,Jacket,Carhartt,2026-01-15,2026-01-23,8.0,21.71,22.75
3252,Children,Tops,T-Shirt,Lululemon,2026-01-20,2026-02-08,19.0,27.99,20.2
3253,Mens,Shoes,Sandals,Ralph Lauren,2026-01-21,2026-02-14,24.0,18.32,13.45
3254,Womens,Tops,T-Shirt,Carhartt,2026-01-16,2026-01-27,11.0,18.44,16.1
3255,Mens,Jackets,Denim Jacket,Levi's,2026-01-15,,,26.31,
3256,Womens,Tops,Sweater,Lululemon,2026-01-19,2026-02-06,18.0,39.29,34.56
3257,Womens,Outerwear,Coat,Adidas,2026-01-19,2026-02-01,13.0,11.76,11.35
3258,Children,Tops,T-Shirt,Gap,2026-01-21,,,10.93,
3259,Womens,Outerwear,Cardigan,Uniqlo,2026-01-15,2026-01-23,8.0,8.74,8.95
3260,Mens,Shirts,Polo,Uniqlo,2026-01-21,2026-01-23,2.0,8.81,9.13
3261,Womens,Shoes,Boots,Uniqlo,2026-01-20,2026-01-25,5.0,13.14,13.5
3262,Children,Shoes,Boots,Carhartt,2026-01-15,2026-01-22,7.0,25.82,25.48
3263,Womens,Outerwear,Cardigan,The North Face,2026-01-18,2026-01-21,3.0,28.4,31.71
3264,Womens,Outerwear,Jacket,Uniqlo,2026-01-18,2026-01-26,8.0,12.02,10.88
3265,Children,Tops,T-Shirt,Uniqlo,2026-01-18,,,9.87,
3266,Womens,Pants,Leggings,Old Navy,2026-01-17,2026-02-04,18.0,10.47,8.85
3267,Womens,Pants,Jeans,Levi's,2026-01-21,2026-01-31,10.0,15.46,15.14
3268,Mens,Shoes,Loafers,Carhartt,2026-01-20,2026-01-30,10.0,19.06,16.93
3269,Children,Outerwear,Jacket,Old Navy,2026-01-21,,,10.19,
3270,Mens,Jackets,Puffer,Columbia,2026-01-20,2026-01-24,4.0,21.79,20.6
3271,Womens,Dresses,Mini Dress,Gap,2026-01-21,2026-02-08,18.0,7.38,6.1
3272,Children,Outerwear,Sweater,Nike,2026-01-17,,,20.67,
3273,Womens,Pants,Jeans,Uniqlo,2026-01-21,2026-02-07,17.0,12.41,11.02
3274,Children,Outerwear,Jacket,Columbia,2026-01-20,2026-02-11,22.0,27.15,19.57
3275,Mens,Shirts,Polo,H&M,2026-01-17,2026-01-25,8.0,7.57,7.23
3276,Womens,Shoes,Heels,Gap,2026-01-17,2026-02-03,17.0,12.96,10.61
3277,Womens,Dresses,Evening Dress,Patagonia,2026-01-16,2026-01-19,3.0,27.42,28.37
3278,Mens,Jackets,Bomber,Adidas,2026-01-16,,,14.92,
3279,Children,Tops,Sweatshirt,Carhartt,2026-01-18,,,18.35,
3280,Mens,Shoes,Sandals,Levi's,2026-01-17,2026-02-08,22.0,23.19,17.37
3281,Womens,Shoes,Sneakers,Old Navy,2026-01-16,,,6.91,
3282,Womens,Tops,T-Shirt,Ralph Lauren,2026-01-19,,,28.85,
3283,Mens,Jackets,Puffer,H&M,2026-01-19,2026-01-24,5.0,8.72,9.62
3284,Mens,Pants,Cargo Pants,Gap,2026-01-17,,,11.25,
3285,Children,Bottoms,Joggers,Old Navy,2026-01-17,2026-01-25,8.0,8.23,8.64
3286,Mens,Jackets,Blazer,Carhartt,2026-01-19,2026-01-22,3.0,20.67,23.17
3287,Womens,Pants,Jeans,Nike,2026-01-21,2026-02-05,15.0,16.26,13.32
3288,Children,Bottoms,Joggers,H&M,2026-01-15,2026-01-18,3.0,8.68,9.0
3289,Children,Shoes,Boots,Lululemon,2026-01-18,2026-02-13,26.0,14.74,10.22
3290,Mens,Shoes,Loafers,Columbia,2026-01-18,2026-01-23,5.0,24.26,26.15
3291,Children,Bottoms,Jeans,Lululemon,2026-01-20,2026-01-29,9.0,34.15,29.6
3292,Children,Shoes,Sneakers,Gap,2026-01-20,2026-02-01,12.0,12.14,11.24
3293,Mens,Shirts,Button-Down,Levi's,2026-01-20,2026-01-28,8.0,25.01,22.76
3294,Womens,Dresses,Casual Dress,The North Face,2026-01-15,2026-01-17,2.0,26.0,29.74
3295,Womens,Shoes,Sneakers,Carhartt,2026-01-15,2026-01-22,7.0,22.44,21.03
3296,Womens,Pants,Jeans,The North Face,2026-01-18,2026-01-28,10.0,31.92,28.31
3297,Children,Bottoms,Joggers,Carhartt,2026-01-16,2026-01-28,12.0,12.25,11.4
3298,Children,Shoes,Sneakers,Levi's,2026-01-16,2026-01-23,7.0,19.13,18.82
3299,Mens,Shoes,Boots,Nike,2026-01-15,,,13.14,
3300,Mens,Jackets,Puffer,Adidas,2026-01-18,,,21.63,
3301,Mens,Shirts,Button-Down,Patagonia,2026-01-27,2026-02-01,5.0,29.94,28.09
3302,Children,Outerwear,Sweater,Patagonia,2026-01-28,2026-01-31,3.0,38.05,41.26
3303,Mens,Shirts,Polo,Columbia,2026-01-26,2026-02-08,13.0,21.85,21.04
3304,Children,Outerwear,Jacket,Uniqlo,2026-01-24,2026-02-13,20.0,11.34,8.27
3305,Children,Tops,Hoodie,Adidas,2026-01-28,2026-02-13,16.0,16.74,14.67
3306,Womens,Shoes,Flats,Patagonia,2026-01-27,2026-02-06,10.0,35.62,33.6
3307,Mens,Shirts,Button-Down,Old Navy,2026-01-25,2026-01-28,3.0,9.08,9.62
